,Unnamed: 0,time,input,ticks,velocity,position,time_diff,position_diff,calculated_velocity,noisy_velocity,window_2,window_4,window_6,window_8
731,731,1585.47030144,-8310,-7823,-110.04463838978218,-311.2599469496021,0.010122913000031986,-1.1140583554376917,-110.05313939121788,-110.15097666897938,-102.76758819765125,-104.71230698003663,-105.16987736158364,-104.51746447208114
732,732,1585.480375031,-8320,-7845,-86.91256601255262,-312.13527851458883,0.010073591000036686,-0.875331564986709,-86.8936970920818,-86.85287181651034,-98.50192424274486,-100.71537648070884,-102.7613962956015,-101.63497919793777
733,733,1585.490526382,-8330,-7873,-109.72852530527,-313.2493368700265,0.010151351000104114,-1.1140583554376917,-109.74483646819677,-109.91509482862055,-98.38398332256546,-100.57578576010835,-102.60286576087957,-103.47340385182909
734,734,1585.500703097,-8340,-7897,-93.84360143997333,-314.2042440318302,0.010176714999943215,-0.9549071618037033,-93.83255419936901,-93.72963863563645,-101.8223667321285,-100.16214548743667,-101.08437323118206,-102.52663890473323
735,735,1585.510803146,-8350,-7923,-102.42617530213036,-315.2387267904509,0.010100048999902356,-1.0344827586206975,-102.42353860171357,-102.37627885347227,-98.05295874455436,-98.2184710335599,-99.73484342159036,-101.46538900679826
736,736,1585.520869081,-8360,-7951,-110.67323407044104,-316.3527851458886,0.010065935000056925,-1.1140583554376917,-110.6760927257519,-110.65048975232051,-106.51338430289638,-104.16787551751246,-102.27922509258993,-102.44162599911064
737,737,1585.531049441,-8370,-7979,-109.43491276655736,-317.46684350132625,0.010180360000049404,-1.1140583554376349,-109.43211786540245,-109.3338487670079,-109.9921692596642,-104.02256400210928,-102.143037108928,-102.29917488110881
738,738,1585.541172719,-8380,-8007,-110.04860608307844,-318.58090185676394,0.010123278000037317,-1.1140583554376917,-110.04917136856116,-109.88262392411491,-109.60823634556141,-108.0608103242289,-105.98132912686212,-104.11147790583279
739,739,1585.55129308,-8390,-8033,-102.21638444114248,-319.6153846153846,0.01012036099996294,-1.0344827586206407,-102.21797015189762,-102.1165331453958,-105.99957853475536,-107.99587389720978,-104.68156884632465,-103.10717246538485
740,740,1585.561472399,-8400,-8063,-117.2774861282426,-320.80901856763927,0.010179318999917086,-1.193633952254686,-117.26068829009175,-117.44477571322491,-109.78065442931036,-109.69444538743588,-108.63409169258938,-106.93116045247416
741,741,1585.571521459,-8410,-8085,-87.09814481447131,-321.684350132626,0.010049060000028476,-0.875331564986709,-87.10581536822635,-87.23377306489992,-102.33927438906241,-104.16942646190888,-106.11034072782734,-104.09599523200909
742,742,1585.581718122,-8420,-8114,-113.14301466345788,-322.83819628647217,0.010196662999987893,-1.1538461538461888,-113.15919275233072,-113.2216746101003,-100.22772383750011,-105.00418913340525,-106.53887153745728,-106.53249972881707
743,743,1585.591849056,-8430,-8141,-105.98470978917092,-323.9124668435013,0.010130934000017078,-1.0742705570291378,-106.03864925260858,-106.0360401475875,-109.62885737884389,-105.98406588395316,-105.98923676755389,-106.98996989058146
744,744,1585.601888949,-8440,-8169,-111.04035731147546,-325.026525198939,0.010039893000111988,-1.1140583554376917,-110.96317016777621,-110.9114042657293,-108.47372220665841,-104.35072302207925,-106.16070015782297,-107.02258420475756
745,745,1585.611915405,-8450,-8193,-95.2427041790986,-325.9814323607427,0.010026455999877726,-0.9549071618037033,-95.23875253782079,-95.31132691913614,-103.11136559243272,-106.3701114856383,-105.02649912011303,-105.2697689737736
746,746,1585.621987434,-8460,-8221,-110.57939829258596,-327.0954907161804,0.010072028999957183,-1.1140583554376917,-110.60912904861847,-110.59045237217076,-102.95088964565345,-105.71230592615593,-103.88411189660398,-105.35824752978058
747,747,1585.632096181,-8470,-8249,-110.21645669511564,-328.2095490716181,0.01010874700000386,-1.1140583554376917,-110.20736352757334,-110.28290182080866,-110.43667709648972,-106.77402134446122,-107.72563335592211,-106.37904361420719
748,748,1585.642166074,-8480,-8275,-102.74195574020064,-329.2440318302387,0.010069893000036245,-1.0344827586206407,-102.73026323287816,-102.79141501317736,-106.53715841699301,-104.74402403132324,-105.98725675643495,-104.54737352670125
749,749,1585.652334976,-8490,-8303,-109.56439766887144,-330.35809018567636,0.010168902000032176,-1.1140583554376349,-109.55542254553242,-109.69608865521724,-106.2437518341973,-108.34021446534351,-106.59726484103992,-107.3551629754909
750,750,1585.662412213,-8500,-8331,-110.53025904238837,-331.47214854111405,0.010077236999904926,-1.1140583554376917,-110.55196533019937,-110.64428865481045,-110.17018865501385,-108.35367353600343,-106.55274557255343,-107.03298973107968
751,751,1585.672465335,-8510,-8358,-106.86603041590564,-332.54641909814325,0.010053122000044823,-1.0742705570291946,-106.85939721256788,-106.99456567312951,-108.81942716396998,-107.53158949908364,-108.49995203155233,-107.15280542177243
752,752,1585.682496687,-8520,-8386,-111.0686090335496,-333.6604774535809,0.010031351999941762,-1.1140583554376349,-111.05764760763081,-111.15523493292855,-109.07490030302904,-109.62254447902143,-108.59408245834531,-107.18328425517234
753,753,1585.692569497,-8530,-8413,-106.62793266113958,-334.7347480106101,0.010072810000110621,-1.0742705570291946,-106.65053316973086,-106.54516899007008,-108.85020196149932,-108.83481456273465,-107.97112698655553,-108.58751451403909
754,754,1585.70269465,-8540,-8440,-106.00921426669836,-335.80901856763927,0.01012515299998995,-1.0742705570291946,-106.09919247938879,-106.19413236827198,-106.36965067917103,-107.72227549110002,-108.53824654573798,-108.03797451355172
755,755,1585.712854438,-8550,-8469,-113.61592223724288,-336.9628647214854,0.01015978800000994,-1.153846153846132,-113.56990459298984,-113.30666638650611,-109.75039937738904,-109.30030066944418,-109.14000950095277,-108.41594508426391
756,756,1585.72297058,-8560,-8491,-86.57009021655496,-337.8381962864721,0.010116142000015316,-0.875331564986709,-86.52820067031323,-86.47886888022514,-99.89276763336562,-103.13120915626834,-105.11243953852188,-106.37687681764487
757,757,1585.733151618,-8570,-8519,-109.41531923043598,-338.9522546419098,0.010181037999927867,-1.1140583554376917,-109.42483030174182,-109.40634668937233,-97.94260778479872,-103.84650358109388,-105.51440304122902,-106.34065907191427
758,758,1585.743357603,-8580,-8547,-109.11615309847458,-340.06631299734744,0.010205985000084183,-1.1140583554376349,-109.15735771005401,-109.24319348807214,-109.32477008872223,-104.60876886104393,-105.19572946708631,-106.16552217607199
759,759,1585.753372862,-8590,-8573,-103.36161748194648,-341.10079575596814,0.010015259000056176,-1.0344827586206975,-103.29066463632094,-103.22063364838004,-106.23191356822609,-102.08726067651241,-104.64164024347129,-105.6937806729783
760,760,1585.76347239,-8600,-8601,-110.21304385719898,-342.2148541114058,0.010099527999955171,-1.1140583554376917,-110.30796245553621,-110.36552623815999,-106.79307994327002,-108.05892501599612,-105.33687255511929,-105.59506708613222
761,761,1585.773697125,-8610,-8629,-109.0427269892182,-343.3289124668435,0.010224734999837892,-1.1140583554376917,-108.95718622099785,-108.94498523953332,-109.65525573884665,-107.94358465353638,-104.6099256972905,-105.89504411731512
762,762,1585.783704935,-8620,-8655,-103.34602530515104,-344.3633952254642,0.010007810000161044,-1.0344827586206975,-103.36754580712972,-103.11153735330284,-106.02826129641808,-106.41067061984405,-107.3820371094701,-105.509719740444
763,763,1585.793920348,-8630,-8685,-116.84757349081964,-345.55702917771885,0.010215412999968976,-1.193633952254629,-116.84637246269477,-116.85597845266724,-109.98375790298505,-109.81950682091585,-108.6236424033526,-105.95338374871412
764,764,1585.803941856,-8640,-8711,-103.25255032697538,-346.59151193633954,0.010021507999908863,-1.0344827586206975,-103.22625682982094,-103.11132949719237,-109.98365397492981,-108.00595763567394,-107.6016650715393,-108.03244132583504
765,765,1585.814019197,-8650,-8739,-110.56053392581704,-347.7055702917772,0.010077341000169326,-1.1140583554376349,-110.55082441081588,-110.62114205332847,-106.86623577526042,-108.42499683912273,-108.8350831390307,-108.18429074632955
766,766,1585.824157683,-8660,-8766,-105.95694546560117,-348.7798408488064,0.010138485999959812,-1.0742705570291946,-105.95966271822567,-105.96316156727536,-108.29215181030192,-109.13790289261587,-108.10135569388326,-107.77428675622997
767,767,1585.834282679,-8670,-8795,-113.94491005357808,-349.9336870026525,0.010124995999831299,-1.153846153846132,-113.96015898330796,-113.78307891974441,-109.87312024350989,-108.36967800938515,-108.90770464058511,-109.09459241515052
768,768,1585.844291948,-8680,-8823,-111.3084629002168,-351.0477453580902,0.010009269000192944,-1.1140583554376917,-111.30266909763506,-111.36536580341384,-112.57422236157913,-110.43318708594052,-110.28334271560362,-109.21957236080722
769,769,1585.854493142,-8690,-8851,-109.22814313135562,-352.16180371352783,0.010201193999819225,-1.1140583554376349,-109.20862356478831,-109.02737870898862,-110.19637225620123,-110.03474624985556,-108.97857609165719,-109.22987154448914
770,770,1585.864644544,-8700,-8877,-101.86621209431692,-353.19628647214853,0.010151402000019516,-1.0344827586206975,-101.90540760958031,-101.83463241603476,-105.4310055625117,-109.00261396204542,-108.76579324479758,-109.07025842733063
771,771,1585.874699021,-8710,-8905,-110.77869519484842,-354.3103448275862,0.010054477000039697,-1.1140583554376917,-110.80221829870348,-110.85846497629291,-106.34654869616384,-108.27146047618254,-108.80534706529166,-108.32056924278385
772,772,1585.884863653,-8720,-8929,-93.96335130208888,-355.2652519893899,0.010164631999941776,-0.9549071618037033,-93.94409574386688,-93.88085496996133,-102.36965997312711,-103.9003327678194,-106.79162929907265,-107.16675992687996
773,773,1585.895071773,-8730,-8957,-109.15680155175464,-356.37931034482756,0.010208120000015697,-1.1140583554376349,-109.13452775201719,-109.03727230705452,-101.45906363850793,-103.90280616733588,-106.000661530291,-106.96877620859571
774,774,1585.90519151,-8740,-8979,-86.4907868328697,-357.2546419098143,0.010119736999968154,-0.8753315649867659,-86.49746184011704,-86.43528084389533,-97.73627657547493,-100.05296827430102,-101.84564737037124,-104.52779111817323
775,775,1585.915371662,-8750,-9007,-109.43771855835465,-358.368700265252,0.010180152000202725,-1.1140583554376917,-109.43435377148658,-109.59137624347564,-98.01332854368547,-99.7361960910967,-101.93964695945242,-104.0038282836396
776,776,1585.925429264,-8760,-9035,-110.76779091246874,-359.48275862068965,0.010057601999960752,-1.1140583554376349,-110.76779091496981,-110.8405046325523,-110.21594043801397,-103.97610850674445,-103.44062566220533,-103.93822063728193
777,777,1585.93561577,-8770,-9063,-109.3074066054807,-360.5968169761273,0.01018650599985449,-1.1140583554376349,-109.36609230422569,-109.39084416778084,-110.11567440016657,-104.06450147192602,-103.19602219411998,-103.98365381963096
778,778,1585.945820297,-8780,-9091,-109.19579991147776,-361.710875331565,0.010204527000041708,-1.1140583554376917,-109.17295386970297,-109.18039721261297,-109.28562069019691,-109.75078056410544,-105.7459459012286,-104.90187441920324
779,779,1585.956071699,-8790,-9119,-108.61802362499508,-362.8249336870026,0.010251401999994414,-1.1140583554376349,-108.67375559345365,-108.61168838369858,-108.89604279815578,-109.50585859916117,-105.67501524733593,-104.62102734512894
780,780,1585.966226122,-8800,-9143,-94.07184002502116,-363.7798408488064,0.010154423000130919,-0.9549071618037601,-94.03854475940669,-94.02077465931336,-101.31623152150597,-105.30092610585143,-106.93926421657228,-104.63851730629794
781,781,1585.976425285,-8810,-9169,-101.45513893107272,-364.81432360742707,0.010199162999924738,-1.0344827586206975,-101.42820137577282,-101.56173581164383,-97.79125523547859,-103.34364901681718,-105.60099081126698,-103.70407524437161
782,782,1585.986611166,-8820,-9197,-109.37672234058324,-365.9283819628647,0.010185881000097652,-1.1140583554376349,-109.37280294428675,-109.33478315918614,-105.44825948541498,-103.38224550346047,-105.3500372323726,-106.56651303378295
783,783,1585.996681892,-8830,-9225,-110.633162474788,-367.0424403183024,0.010070725999867136,-1.1140583554376917,-110.62344020206582,-110.56238162753743,-109.94858239336179,-103.8699188144202,-105.5452934756654,-106.68788870679069
784,784,1586.006718192,-8840,-9252,-106.94859975173972,-368.1167108753316,0.010036300000137999,-1.0742705570291946,-107.03850592493482,-106.98252688014172,-108.77245425383958,-107.11035686962728,-105.17898175358685,-106.20564148773936
785,785,1586.016763242,-8850,-9280,-110.99309661369423,-369.23076923076917,0.010045049999916955,-1.114058355437578,-110.9062030997146,-110.79812502715914,-108.89032595365043,-109.4194541735061,-105.54338786083026,-106.38155159516165
786,786,1586.026776989,-8860,-9307,-107.30245609121437,-370.30503978779836,0.01001374699990265,-1.0742705570291946,-107.27957846744462,-107.19618625198973,-108.99715563957443,-108.88480494670699,-107.739289792943,-106.13352522508373
787,787,1586.036920944,-8870,-9335,-109.81019458852356,-371.4190981432361,0.010143955000103233,-1.1140583554377486,-109.82485188729751,-109.77893387937466,-108.4875600656822,-108.6889430096663,-109.10882280423147,-106.27943091204325
788,788,1586.047100419,-8880,-9363,-109.41083831757226,-372.5331564986737,0.01017947499985894,-1.114058355437578,-109.44163185753843,-109.4486484286843,-109.61379115402949,-109.30547339680196,-109.12780034914783,-108.20791513321463
789,789,1586.057222708,-8890,-9391,-110.01635103175325,-373.64721485411144,0.010122289000037199,-1.1140583554377486,-110.0599237419179,-110.2260198352695,-109.83733413197689,-109.16244709882955,-109.07174005043652,-109.29095063616782
790,790,1586.06740937,-8900,-9417,-101.63008318490316,-374.6816976127321,0.010186662000023716,-1.0344827586206407,-101.5526733505276,-101.50971152861435,-105.86786568194192,-107.7408284179857,-108.15960415851528,-108.31281668234635
791,791,1586.077440618,-8910,-9447,-118.99466645328184,-375.87533156498677,0.01003124800013211,-1.193633952254686,-118.99157036482062,-118.97080159610431,-110.24025656235932,-110.03879534716812,-109.52171692000614,-109.36386917841722
792,792,1586.087710769,-8920,-9474,-104.60018344498376,-376.9496021220159,0.010270150999986072,-1.0742705570291378,-104.60124267214715,-104.57408478842761,-111.77244319226597,-108.82015443710395,-109.08470000941246,-109.06281391695296
793,793,1586.097835662,-8930,-9498,-94.31523708569758,-377.9045092838196,0.01012489300001107,-0.9549071618037033,-94.31281513816089,-94.44048999574292,-99.50728739208526,-104.87377197722229,-106.52829269547384,-107.01810953802593
794,794,1586.107903628,-8940,-9525,-106.70350987260775,-378.9787798408488,0.010067965999951412,-1.0742705570291946,-106.70184593734018,-106.80995159138101,-100.62522079356197,-106.19883199291397,-106.08850988925663,-106.96983020544984
795,795,1586.11808227,-8950,-9553,-109.44106204529255,-380.0928381962865,0.010178642000028049,-1.1140583554376917,-109.4505883431819,-109.34527305784862,-108.07761232461482,-103.79244985835004,-105.94171875968647,-106.91562260275909
796,796,1586.12813159,-8960,-9577,-95.02108397666387,-381.0477453580902,0.010049320000007356,-0.9549071618037033,-95.02206734415904,-95.02602285954471,-102.18564795869666,-101.4054343761293,-104.86110398150818,-105.11279440661663
797,797,1586.138316899,-8970,-9604,-105.48010394209903,-382.1220159151194,0.010185309000007692,-1.0742705570291946,-105.472554345517,-105.40440427577974,-100.21521356766223,-104.14641294613853,-102.60003776145409,-104.5100924616804
798,798,1586.148329657,-8980,-9631,-107.2778965173816,-383.1962864721486,0.010012757999902533,-1.0742705570291946,-107.29017489882926,-107.28734306121622,-106.34587366849797,-104.26576081359731,-103.05224747358552,-105.23229640325565
799,799,1586.158488872,-8990,-9659,-109.63796717763934,-384.31034482758616,0.010159214999930555,-1.114058355437578,-109.65988567474882,-109.65691006079925,-108.47212656100774,-104.34367006433497,-105.58831748442826,-104.0680599613425
800,800,1586.16861215,-9000,-9687,-109.97335560673235,-385.4244031830239,0.010123278000037317,-1.1140583554377486,-110.04917136856677,-109.95534298796917,-109.80612652438421,-108.07600009644109,-106.11254938385963,-104.74071723628519
801,801,1586.178691887,-9010,-9715,-110.61714635008155,-386.53846153846155,0.010079737000069144,-1.1140583554376349,-110.52454597079196,-110.5761504436137,-110.26574671579144,-109.36893663839957,-106.31769561482047,-106.75767479226906
802,802,1586.188702405,-9020,-9741,-103.34064657972095,-387.57294429708224,0.010010517999944568,-1.0344827586206975,-103.33958328893928,-103.32997121124518,-106.95306082742944,-108.37959367590683,-107.70168700677056,-106.32267724475207
803,803,1586.198872558,-9030,-9769,-109.4954143028786,-388.6870026525199,0.010170152999990023,-1.1140583554376349,-109.54194646223392,-109.58817399110443,-106.4590726011748,-108.36240965848313,-108.39898195932467,-106.35303986140904
804,804,1586.208903232,-9040,-9793,-95.23182845351732,-389.6419098143236,0.0100306740000633,-0.9549071618037033,-95.19870367611162,-95.24215329885484,-102.41516364497963,-104.68411223620454,-106.39145033226443,-106.38005616632282
805,805,1586.219091405,-9050,-9820,-105.45853504997582,-390.7161803713528,0.010188172999960443,-1.0742705570291946,-105.44290492842687,-105.47382214077373,-100.35798771981429,-103.40853016049455,-105.69426901226018,-106.38873339944706
806,806,1586.229164371,-9060,-9847,-106.63454774587734,-391.7904509283819,0.010072966000052475,-1.0742705570291378,-106.64888147379247,-106.6266680966291,-106.05024511870141,-104.23270438184052,-105.13948986370349,-106.30614902887368
807,807,1586.239199629,-9070,-9873,-103.0741168166023,-392.82493368700267,0.010035258000016256,-1.0344827586207543,-103.08481940564742,-103.13269426781378,-104.87968118222145,-102.61883445101788,-103.89891383440352,-105.4906220547505
808,808,1586.249254314,-9080,-9901,-110.82232276767064,-393.9389920424403,0.010054684999886376,-1.1140583554376349,-110.7999261488773,-110.67435053631995,-106.90352240206687,-106.47688376038414,-105.1229770552493,-105.58049799829435
809,809,1586.259307958,-9090,-9928,-106.85717570046202,-395.0132625994695,0.010053643999981432,-1.0742705570291946,-106.85384891599291,-106.94330964621486,-108.8088300912674,-106.84425563674442,-104.68216633110103,-105.12639289861949
810,810,1586.269354518,-9100,-9955,-106.91312431392448,-396.0875331564987,0.010046560000091631,-1.0742705570291946,-106.92919337757367,-106.9478805419898,-106.94559509410233,-106.92455874808459,-106.63312087162353,-105.57863156496256
811,811,1586.279391703,-9110,-9978,-91.18426568165908,-397.0026525198939,0.01003718500010109,-0.9151193633952062,-91.17290987323533,-91.21688297906275,-99.08238176052627,-103.94560592589684,-104.2569643446717,-103.28222018845736
812,812,1586.289452012,-9120,-10005,-106.78691088497126,-398.0769230769231,0.010060308999982226,-1.0742705570291946,-106.78305776006408,-106.6383599716287,-98.92762147534572,-102.93660828472403,-104.25891299050498,-104.70674602255409
813,813,1586.299472479,-9130,-10032,-107.16419265453828,-399.1511936339523,0.010020467000003919,-1.0742705570291946,-107.20763383869978,-107.18797836104862,-106.91316916633866,-102.99777546343248,-104.93479367271078,-104.92101555008844
814,814,1586.309560184,-9140,-10059,-106.51285586127372,-400.2254641909815,0.010087704999932612,-1.0742705570291946,-106.49305833550555,-106.38987388155869,-106.78892612130366,-102.85827379832469,-104.22071423025056,-104.89141627320464
815,815,1586.319579661,-9150,-10087,-111.2031455723493,-401.3395225464191,0.010019477000014376,-1.1140583554376349,-111.18927219814331,-111.337828235447,-108.86385105850285,-107.88851011242075,-104.9531339951226,-105.91705801915879
816,816,1586.329751064,-9160,-10109,-86.05810339320341,-402.2148541114058,0.010171402999958445,-0.875331564986709,-86.058094934424,-86.03138990783708,-98.68460907164204,-102.73676759647284,-101.46705222276381,-102.83668794059844
817,817,1586.339836738,-9170,-10137,-110.48572150474808,-403.3289124668435,0.010085674000038125,-1.1140583554376917,-110.45948495197054,-110.37052187240819,-98.20095589012263,-103.53240347431273,-104.6593253716547,-103.2650894688726
818,818,1586.350012203,-9180,-10165,-109.46907581356128,-404.44297082228115,0.010175464999974793,-1.1140583554376349,-109.48476118196021,-109.47653278303267,-109.92352732772042,-104.30406819968124,-105.13235417355537,-103.58117099900296
819,819,1586.360041888,-9190,-10189,-95.18535205280294,-405.3978779840849,0.010029685000063182,-0.9549071618037601,-95.2080909617545,-95.10154292424795,-102.28903785364031,-100.24499687188147,-103.11794826742192,-104.06675349215112
820,820,1586.370200582,-9200,-10213,-94.02455370400725,-406.3527851458886,0.01015869399998337,-0.9549071618037033,-93.99900831792615,-94.05073716293619,-94.57614004359206,-102.24983368565626,-101.06142548098485,-102.49330064106454
821,821,1586.380259329,-9210,-10239,-102.849424801676,-407.38726790450926,0.010058746999902723,-1.0344827586206407,-102.84409764264326,-102.70316289862471,-98.37695003078045,-100.33299394221038,-99.62231459151445,-101.93269870826155
822,822,1586.390385368,-9220,-10267,-109.96487777774756,-408.50132625994695,0.010126038999942466,-1.1140583554376917,-110.01916499077493,-109.789275178413,-106.24621903851886,-100.41117954105547,-103.58196213661046,-102.35762387036834
823,823,1586.400539166,-9230,-10295,-109.73413476284328,-409.6153846153846,0.010153798000146708,-1.1140583554376349,-109.71838866811595,-109.75467252415991,-109.77197385128646,-104.07446194103346,-103.47932057856907,-102.15972940645747
824,824,1586.410575466,-9240,-10323,-111.0224860019059,-410.72944297082233,0.010036299999910625,-1.1140583554377486,-111.00289503578703,-111.04744528792712,-110.40105890604352,-108.32363897228117,-103.74113932938481,-105.28673632896871
825,825,1586.420655307,-9250,-10350,-106.5805503378255,-411.80371352785147,0.010079841000106171,-1.0742705570291378,-106.57614113335939,-106.43080268564762,-108.73912398678738,-109.25554891903693,-105.6293492896181,-104.79427143062364
826,826,1586.430754679,-9260,-10377,-106.36729704904177,-412.87798408488067,0.010099372000013318,-1.0742705570291946,-106.37003538712882,-106.21207817255575,-106.32144042910168,-108.3612496675726,-107.65623945788802,-104.38621460431403
827,827,1586.440765927,-9270,-10405,-111.28877088640576,-413.9920424403183,0.01001124799995523,-1.1140583554376349,-111.28066704996388,-111.3329530526792,-108.77251561261747,-108.75581979970242,-109.0945378168971,-106.41514087036794
828,828,1586.450842226,-9280,-10432,-106.54751660923546,-415.0663129973475,0.010076299000047584,-1.0742705570291946,-106.61360456097239,-106.65562324268198,-108.99428814768059,-107.65786428839112,-108.57226249427526,-107.99075163033615
829,829,1586.460871026,-9290,-10459,-107.19036865002762,-416.14058355437663,0.010028799999872717,-1.0742705570291378,-107.11855426798542,-107.14673272887147,-106.90117798577673,-107.8368467991971,-108.13760586172718,-108.546197859117
830,830,1586.470991179,-9300,-10487,-109.9807055609795,-417.25464190981427,0.010120153000116261,-1.1140583554376349,-110.08315342908713,-110.21759848019056,-108.68216560453101,-108.83822687610581,-107.99929806043777,-108.59973827183921
831,831,1586.481221747,-9310,-10516,-112.8749536631214,-418.4084880636605,0.01023056799999722,-1.1538461538462457,-112.78417325866552,-112.87603845331394,-111.54681846675226,-109.22399822626448,-109.07350402171546,-108.98990901298345
832,832,1586.491262214,-9320,-10543,-106.99575581100666,-419.4827586206896,0.010040466999953424,-1.074270557029081,-106.99408274874708,-107.09449682542228,-109.98526763936812,-109.33371662194958,-109.22057379719324,-108.49579045517035
833,833,1586.501403252,-9330,-10571,-109.86094890932397,-420.59681697612734,0.010141038000028857,-1.1140583554377486,-109.85644225320706,-109.93322200971748,-108.51385941756988,-110.03033894216107,-108.98728529003296,-108.93359287067908
834,834,1586.511628925,-9340,-10599,-108.9410976791869,-421.7108753315649,0.010225672999922608,-1.114058355437578,-108.9471915878798,-108.95066007661848,-109.44194104316799,-109.71360434126804,-109.36979142902236,-109.27591560868692
835,835,1586.521776421,-9350,-10627,-109.79102908767833,-422.82493368700267,0.010147495999945022,-1.1140583554377486,-109.78652816850428,-109.76310669525063,-109.35688338593455,-108.93537140175222,-109.80585375675224,-109.07968481400836
836,836,1586.531889283,-9360,-10650,-90.48411819313674,-423.7400530503979,0.010112862000141831,-0.9151193633952062,-90.49064086728087,-90.33559081799946,-100.04934875662505,-104.74564489989652,-106.49218581305371,-107.03968076092303
837,837,1586.542045581,-9370,-10677,-105.77979977094073,-424.81432360742707,0.010156297999856179,-1.0742705570291946,-105.77383186712395,-105.87366727119783,-98.10462904459865,-103.73075621526661,-105.32512394936771,-106.88054757871384
838,838,1586.552143703,-9380,-10705,-110.3250253988078,-425.9283819628647,0.010098122000044896,-1.1140583554376349,-110.32332105243745,-110.2248888125898,-108.04927804189381,-104.04931339925943,-105.84685594722895,-106.88145887026373
839,839,1586.562255835,-9390,-10733,-110.16479606826049,-427.0424403183024,0.010112132000131169,-1.1140583554376917,-110.17047200563054,-110.1918708900531,-110.20837985132144,-104.15650444796005,-105.88996409395155,-106.54593792485613
840,840,1586.572292396,-9400,-10755,-87.219280473706,-427.91777188328916,0.01003656099987893,-0.8753315649867659,-87.21429232556102,-87.21923869652626,-98.70555479328968,-103.37741641759175,-102.26806053060285,-104.06153065874413
841,841,1586.582495985,-9410,-10784,-113.09795567714386,-429.0716180371353,0.010203588999956992,-1.153846153846132,-113.08238246865838,-113.01490051944172,-100.11706960798399,-105.16272472965271,-102.81002616796803,-104.44674047245965
842,842,1586.592505514,-9420,-10811,-107.30804035510288,-430.1458885941645,0.010009529000171824,-1.0742705570291946,-107.32478591257927,-107.4370581147355,-110.22597931708862,-104.46576705518915,-105.66027071742404,-104.2575402272243
843,843,1586.602688531,-9430,-10839,-109.2895312025196,-431.2599469496021,0.010183016999917527,-1.1140583554376349,-109.40356433134284,-109.36532335672443,-108.40119073572997,-104.25913017185698,-106.24221339834514,-104.2078173099085
844,844,1586.612882694,-9440,-10867,-109.3979671360254,-432.3740053050398,0.010194163000051049,-1.1140583554376917,-109.28394566891984,-109.26730044809854,-109.31631190241148,-109.77114560975005,-106.08261533759658,-106.5742810136709
845,845,1586.622926129,-9450,-10895,-110.94302561884474,-433.48806366047745,0.010043434999943202,-1.1140583554376349,-110.92403698972863,-110.87479186332781,-110.07104615571318,-109.23611844572157,-106.19643549980903,-107.19942158768714
846,846,1586.63302446,-9460,-10919,-94.5472387382995,-434.4429708222812,0.010098330999881,-0.9549071618037601,-94.56088949896898,-94.5319726345782,-102.703382248953,-106.00984707568225,-107.41522448948437,-105.2378070654357
847,847,1586.643147998,-9470,-10943,-94.3312623353274,-435.3978779840849,0.010123538000016197,-0.9549071618037033,-94.32543857712348,-94.07990856313239,-94.3059405988553,-102.18849337728423,-104.25939249676615,-103.2238117745706
848,848,1586.653174767,-9480,-10969,-103.1613737668004,-436.43236074270555,0.010026769000205604,-1.0344827586206407,-103.17209448022868,-103.23586847865381,-98.6578885208931,-100.68063538492305,-103.55919422408586,-105.22589049733655
849,849,1586.66342971,-9490,-10998,-112.52753014220627,-437.5862068965517,0.010254942999836203,-1.153846153846132,-112.51609627323738,-112.56919596873756,-107.90253222369569,-101.1042364112755,-104.09317299275472,-105.17017742849853
850,850,1586.673658039,-9500,-11026,-108.9072526800044,-438.7002652519894,0.01022832900002868,-1.1140583554376917,-108.91890116504543,-108.9812152176879,-110.77520559321273,-104.71654705705292,-104.0454921210196,-105.36319706636758
851,851,1586.683850326,-9510,-11053,-105.40895901839237,-439.7745358090186,0.01019228700010899,-1.0742705570291946,-105.4003441050774,-105.45589181699341,-107.21855351734067,-107.56054287051818,-103.14234211329722,-104.87451812390121
852,852,1586.693912355,-9520,-11081,-110.69499655338852,-440.8885941644562,0.01006202899998243,-1.1140583554376349,-110.71905630957535,-110.782795022306,-108.11934341964971,-109.44727450643123,-105.85081251125185,-105.06395494567714
853,853,1586.703928863,-9530,-11108,-107.24497518576776,-441.9628647214854,0.010016508000035174,-1.0742705570291946,-107.25000739034225,-107.1311057372315,-108.95695037976876,-108.08775194855471,-108.02601204026837,-104.5959941799151
854,854,1586.714104276,-9540,-11136,-109.5060694971424,-443.0769230769231,0.010175412999842592,-1.1140583554376917,-109.48532068967869,-109.3432702648797,-108.2371880010556,-108.17826571035265,-109.04391233797269,-106.44740638370278
855,855,1586.724176773,-9550,-11163,-106.64721923942174,-444.1511936339523,0.010072497000010117,-1.0742705570291946,-106.65384730599727,-106.71092193537223,-108.02709610012596,-108.49202323994736,-108.0675333324118,-108.02628305523277
856,856,1586.734234167,-9560,-11191,-110.77583123690891,-445.2652519893899,0.010057394000114073,-1.1140583554376349,-110.77008173538782,-110.85331729269824,-108.78211961403522,-108.50965380754542,-108.37955034491351,-108.97846415698831
857,857,1586.74430932,-9570,-11217,-102.68512004926802,-446.2997347480106,0.010075152999888815,-1.0344827586206975,-102.67663018438664,-102.62948862874799,-106.74140296072312,-107.38424953042454,-107.9084831468726,-107.73600073948963
